MQ135_Analog,MQ3_Analog,MiCS5524_Analog,Output,RSL_Hours
1638,981,982,0,1
800,693,759,0,17
281,17,10,1,102
89,374,2,1,120
800,1016,517,0,14
854,212,0,1,103
1976,546,950,0,3
549,48,1,1,140
800,717,702,0,15
800,659,770,0,16
559,351,10,1,48
1385,412,821,0,16
941,401,726,0,20
800,1022,547,0,13
1835,835,947,0,3
525,226,0,1,112
297,21,10,1,110
339,306,0,1,109
800,999,548,0,14
404,293,6,1,83
800,619,649,0,15
800,619,685,0,15
800,685,820,0,15
440,259,2,1,114
922,249,0,1,88
614,379,0,1,93
1371,676,654,0,11
680,38,0,1,126
908,401,826,0,19
800,721,566,0,13
800,853,850,0,13
692,351,0,1,91
800,652,575,0,16
418,46,0,1,138
919,336,0,1,88
662,395,6,1,71
332,269,0,1,111
454,105,0,1,136
587,21,10,1,81
883,73,0,1,120
800,910,714,0,13
800,974,763,0,10
86,314,4,1,112
780,654,824,0,17
845,30,10,1,70
1811,636,644,0,6
439,315,8,1,77
5,169,0,1,154
1441,700,678,0,10
1200,929,877,0,7
800,886,768,0,15
354,121,0,1,142
373,186,0,1,121
925,356,10,1,33
784,202,0,1,99
479,278,10,1,60
800,717,771,0,14
840,342,0,1,88
800,894,584,0,15
1116,421,580,0,18
527,160,0,1,132
423,84,7,1,110
107,172,10,1,104
1654,526,825,0,7
800,724,474,0,18
907,607,818,0,14
800,1018,580,0,13
800,995,741,0,11
1652,401,716,0,14
811,64,0,1,117
340,191,10,1,86
800,660,767,0,14
800,770,564,0,14
775,1005,750,0,11
800,698,530,0,19
800,963,672,0,13
800,941,666,0,9
308,399,0,1,93
800,627,761,0,17
1270,638,649,0,10
175,199,10,1,81
800,754,844,0,14
800,634,766,0,14
221,90,0,1,141
1929,956,1007,0,0
800,993,706,0,9
800,879,493,0,14
27,367,0,1,127
314,317,2,1,116
492,4,10,1,85
284,345,0,1,109
173,151,10,1,95
800,722,484,0,17
800,814,579,0,12
903,429,734,0,18
800,852,670,0,13
916,963,857,0,10
310,330,10,1,72
786,578,685,0,14
46,265,10,1,78
803,131,10,1,60
800,688,561,0,16
695,182,9,1,66
387,75,0,1,141
91,251,0,1,129
508,12,0,1,137
72,142,10,1,93
800,1023,562,0,14
861,371,0,1,74
800,1018,580,0,12
615,249,10,1,64
800,804,690,0,13
820,69,10,1,82
428,218,10,1,62
730,75,10,1,64
735,331,0,1,93
19,315,0,1,120
775,297,10,1,41
800,860,662,0,13
800,976,773,0,14
703,129,5,1,84
1865,591,756,0,6
1342,683,673,0,11
733,204,10,1,58
1381,706,628,0,10
800,794,850,0,13
1590,682,748,0,8
109,75,1,1,148
800,686,706,0,13
855,249,8,1,55
800,653,545,0,16
231,34,10,1,99
882,320,0,1,80
883,215,10,1,50
800,740,518,0,16
174,245,3,1,107
430,372,10,1,57
800,796,708,0,11
1013,637,663,0,13
627,340,0,1,106
800,767,761,0,14
801,150,10,1,57
826,350,2,1,65
1335,405,789,0,12
968,361,6,1,47
1716,690,667,0,10
26,88,0,1,166
800,985,570,0,10
1804,480,634,0,8
800,1023,591,0,10
155,1,0,1,154
617,34,10,1,86
1138,690,757,0,11
44,110,10,1,96
1795,846,888,0,3
1099,750,693,0,13
800,871,608,0,13
933,31,10,1,73
1677,630,877,0,9
1358,724,908,0,11
596,111,10,1,81
800,775,530,0,15
265,0,0,1,162
800,860,609,0,11
800,639,569,0,14
800,874,536,0,13
1724,442,950,0,12
800,851,503,0,16
882,669,671,0,14
835,278,0,1,83
800,732,827,0,13
228,272,10,1,71
348,333,0,1,122
800,624,620,0,18
770,293,10,1,42
892,250,3,1,73
195,294,10,1,76
1303,539,713,0,12
800,589,576,0,18
800,832,832,0,11
453,302,10,1,54
800,787,672,0,13
800,877,779,0,13
829,266,0,1,107
276,263,10,1,64
569,142,6,1,89
817,383,0,1,76
944,32,1,1,103
800,672,625,0,19
800,915,813,0,9
800,976,706,0,9
879,84,0,1,119
540,387,3,1,78
800,802,570,0,17
162,138,0,1,145
615,359,10,1,39
800,838,672,0,14
707,73,7,1,81
847,208,10,1,58
800,852,769,0,14
71,248,10,1,76
800,625,712,0,17
1457,627,767,0,9
800,666,484,0,16
1447,684,871,0,7
59,32,0,1,168
183,120,2,1,139
800,822,809,0,11
467,48,10,1,86
862,369,6,1,46
800,751,637,0,13
316,233,10,1,66
927,8,10,1,66
1899,600,576,0,9
599,343,0,1,107
686,315,10,1,40
902,0,0,1,127
800,768,776,0,15
800,586,626,0,20
1190,447,799,0,12
592,400,0,1,100
1375,462,745,0,15
800,839,538,0,16
787,216,0,1,109
1254,430,624,0,13
1456,438,709,0,13
1478,1004,993,0,4
800,611,569,0,17
634,36,0,1,133
2000,643,833,0,8
229,286,0,1,125
918,48,10,1,62
643,367,0,1,81
233,68,9,1,114
800,961,691,0,14
1190,427,752,0,17
867,596,766,0,18
1558,485,746,0,11
569,27,0,1,134
360,44,10,1,97
800,851,627,0,15
800,860,735,0,13
614,293,10,1,50
1135,401,791,0,13
1000,320,0,1,73
782,411,795,0,15
800,934,701,0,13
800,900,593,0,11
887,322,4,1,77
852,355,2,1,78
1000,553,710,0,15
800,944,675,0,11
1902,410,812,0,10
549,44,10,1,88
800,819,544,0,16
154,13,10,1,111
489,51,0,1,137
800,663,834,0,17
800,636,665,0,18
837,400,0,1,78
594,81,10,1,74
609,281,4,1,93
800,646,624,0,18
1507,603,762,0,13
800,957,746,0,9
688,48,3,1,115
800,647,699,0,17
72,12,10,1,116
1587,461,771,0,9
1799,457,822,0,12
601,400,0,1,94
1302,530,699,0,15
345,16,0,1,154
469,226,5,1,92
282,330,10,1,72
197,398,8,1,75
800,588,775,0,14
467,85,0,1,130
1785,713,887,0,9
922,164,0,1,106
171,56,0,1,152
533,323,0,1,108
650,76,0,1,136
1804,1011,811,0,2
739,516,899,0,16
800,826,487,0,13
422,387,10,1,51
796,211,0,1,115
311,149,5,1,117
800,676,764,0,13
800,1004,609,0,10
309,299,2,1,105
800,697,646,0,14
800,666,636,0,17
228,210,10,1,86
180,167,10,1,80
800,910,542,0,13
865,537,852,0,15
800,1023,526,0,11
897,211,3,1,84
800,882,688,0,14
800,968,683,0,9
595,370,10,1,43
742,671,871,0,17
821,18,10,1,78
111,119,7,1,116
893,232,0,1,95
800,862,656,0,12
800,1015,700,0,14
800,857,767,0,12
1751,525,710,0,8
311,138,0,1,140
800,702,774,0,16
686,215,10,1,60
557,344,0,1,99
1950,514,722,0,8
1354,978,910,0,8
10,92,10,1,102
800,705,542,0,14
616,212,9,1,81
800,592,725,0,15
1716,995,778,0,6
63,118,10,1,105
800,893,816,0,11
749,329,0,1,95
800,915,636,0,12
800,622,587,0,15
635,317,10,1,54
800,970,664,0,12
1737,657,879,0,7
800,669,566,0,19
592,315,10,1,47
113,46,7,1,132
800,950,604,0,10
968,178,10,1,48
956,946,877,0,11
800,657,636,0,14
800,752,697,0,14
565,299,10,1,64
959,485,813,0,15
881,248,10,1,45
1888,692,661,0,5
1519,708,646,0,9
727,98,10,1,70
561,25,10,1,82
517,288,3,1,92
531,340,2,1,83
800,611,823,0,15
1280,525,700,0,15
1632,510,800,0,11
1142,428,819,0,16
1215,872,904,0,11
1265,652,716,0,14
800,703,528,0,19
223,48,10,1,92
800,950,507,0,12
800,1023,657,0,11
258,186,0,1,130
1853,515,823,0,7
142,206,8,1,86
987,603,723,0,12
800,956,772,0,9
930,613,687,0,13
800,1008,717,0,9
436,97,0,1,129
800,867,738,0,15
800,936,684,0,13
800,613,607,0,14
468,371,10,1,65
800,912,821,0,13
575,267,0,1,109
1881,998,865,0,0
800,707,504,0,15
800,826,587,0,13
905,242,10,1,55
800,718,523,0,14
903,3,10,1,68
847,155,0,1,118
800,859,539,0,17
199,12,0,1,157
800,654,711,0,16
800,626,782,0,18
659,154,10,1,66
313,59,0,1,143
1791,690,626,0,7
336,354,10,1,68
666,297,10,1,50
800,1004,701,0,11
800,961,507,0,12
800,764,592,0,14
1447,645,917,0,9
1078,776,1023,0,9
281,168,10,1,84
277,127,0,1,138
256,249,10,1,75
971,619,698,0,13
382,163,10,1,87
331,269,10,1,70
136,323,7,1,92
262,10,0,1,150
811,300,10,1,37
981,396,0,1,66
536,327,10,1,57
447,66,4,1,113
1901,895,917,0,5
1487,434,723,0,15
552,174,10,1,82
660,111,10,1,76
620,152,10,1,68
5,383,0,1,129
1411,476,605,0,13
555,266,0,1,109
800,846,552,0,12
897,200,10,1,43
391,14,0,1,144
800,844,778,0,11
800,857,703,0,12
491,27,0,1,131
852,370,0,1,73
800,665,554,0,17
510,19,0,1,152
183,56,9,1,111
948,452,773,0,14
621,143,6,1,98
270,152,0,1,129
1244,938,949,0,5
1164,497,723,0,13
561,91,0,1,132
800,911,790,0,14
563,88,0,1,126
770,207,10,1,48
800,651,708,0,13
800,694,784,0,13
285,0,0,1,147
910,148,10,1,51
800,884,540,0,12
501,229,10,1,62
227,285,10,1,63
571,304,10,1,48
89,371,0,1,118
765,244,10,1,49
878,318,10,1,29
800,790,555,0,14
800,762,769,0,16
230,94,10,1,103
624,183,10,1,73
457,301,0,1,114
1411,786,883,0,6
908,348,0,1,80
950,226,5,1,75
13,138,8,1,114
218,117,10,1,105
1597,956,802,0,4
800,772,772,0,11
751,140,0,1,112
578,244,0,1,112
800,911,668,0,13
684,349,0,1,98
800,998,731,0,9
1491,845,934,0,3
914,326,0,1,81
746,70,0,1,112
52,150,0,1,141
486,187,10,1,69
891,272,3,1,69
623,355,10,1,54
734,363,0,1,79
1958,727,590,0,9
800,942,662,0,15
746,512,775,0,19
800,679,700,0,13
800,696,559,0,16
1757,477,859,0,12
1358,698,805,0,9
800,827,701,0,15
296,204,8,1,86
234,120,0,1,134
322,52,0,1,149
1237,986,843,0,9
800,838,635,0,11
800,1023,498,0,11
368,287,8,1,76
623,38,10,1,83
113,231,10,1,89
144,283,0,1,130
800,999,686,0,13
185,254,10,1,90
862,390,10,1,43
800,950,521,0,15
278,314,10,1,79
800,921,706,0,15
1303,452,631,0,13
118,0,10,1,121
74,389,9,1,68
800,912,679,0,13
800,672,620,0,13
800,717,788,0,15
281,277,10,1,63
800,987,509,0,14
926,175,0,1,108
1946,555,698,0,9
599,167,10,1,67
800,810,589,0,15
249,283,0,1,123
800,615,470,0,21
800,656,695,0,14
800,817,709,0,15
800,881,663,0,14
1098,729,664,0,10
800,661,553,0,16
984,401,881,0,18
800,804,707,0,17
1573,626,903,0,8
800,996,704,0,10
800,926,819,0,9
1932,721,769,0,7
990,0,10,1,78
1017,401,915,0,17
800,673,712,0,18
526,6,10,1,84
461,175,10,1,87
800,1023,719,0,10
1289,585,615,0,12
1003,662,869,0,11
555,51,3,1,130
734,80,0,1,116
534,185,8,1,89
1010,942,845,0,11
800,957,803,0,10
251,51,10,1,110
1,400,0,1,112
800,655,563,0,15
938,100,0,1,105
800,807,555,0,15
1192,484,742,0,17
259,298,0,1,119
800,838,666,0,13
800,692,743,0,16
1000,200,0,1,104
598,215,0,1,122
631,78,0,1,117
206,221,0,1,126
510,302,10,1,69
954,300,10,1,37
808,212,0,1,94
800,948,782,0,9
63,117,0,1,139
141,139,10,1,90
550,387,10,1,40
774,305,10,1,41
477,91,0,1,143
47,261,9,1,99
800,650,588,0,19
1818,491,801,0,8
800,880,578,0,15
800,724,506,0,18
309,140,0,1,127
324,270,0,1,111
12,307,0,1,127
334,65,10,1,99
155,203,8,1,107
521,83,8,1,105
700,177,0,1,119
816,374,1,1,68
298,316,10,1,65
5,186,7,1,115
103,4,10,1,125
627,185,9,1,70
490,278,0,1,106
319,374,0,1,112
932,84,6,1,87
1092,538,860,0,17
819,292,10,1,50
1822,491,696,0,9
1219,642,791,0,11
3,15,10,1,119
800,632,789,0,13
800,824,598,0,15
624,161,10,1,65
288,5,0,1,142
914,46,10,1,62
985,0,0,1,129
818,292,0,1,95
290,81,0,1,135
578,205,10,1,78
1219,861,967,0,10
1747,456,719,0,11
638,20,0,1,135
336,184,10,1,80
462,259,0,1,112
800,739,503,0,16
263,105,0,1,145
1011,450,698,0,18
800,781,747,0,12
1252,514,598,0,17
290,263,3,1,105
205,190,0,1,139
800,954,486,0,15
9,375,9,1,78
706,679,686,0,19
240,71,0,1,153
771,579,817,0,16
1470,597,554,0,10
1527,686,711,0,9
800,829,796,0,12
494,400,10,1,50
311,316,0,1,111
344,265,5,1,104
517,260,10,1,63
1797,729,711,0,7
800,875,728,0,13
800,992,592,0,15
800,897,657,0,14
1656,672,698,0,8
584,214,0,1,109
800,1023,676,0,14
350,126,0,1,125
857,322,10,1,51
472,183,4,1,108
1779,648,749,0,8
449,249,0,1,125
755,71,0,1,116
800,788,651,0,17
800,1023,557,0,13
800,1002,543,0,15
355,46,0,1,154
232,339,10,1,67
944,273,10,1,39
812,161,0,1,110
181,223,10,1,88
800,685,707,0,17
470,92,10,1,96
1446,460,642,0,16
350,358,0,1,111
800,938,603,0,11
156,42,0,1,158
65,323,10,1,84
1722,452,930,0,10
1566,834,771,0,9
800,911,731,0,14
800,967,727,0,14
1569,418,781,0,11
307,363,5,1,82
926,366,5,1,47
108,244,6,1,95
1614,998,884,0,4
800,947,606,0,13
800,774,798,0,11
974,88,0,1,105
854,314,10,1,31
1172,418,868,0,12
980,92,10,1,72
951,403,830,0,15
1702,482,864,0,12
665,43,10,1,94
800,802,606,0,13
437,309,10,1,73
1267,605,743,0,14
1056,603,776,0,15
800,958,770,0,13
498,102,0,1,123
800,935,626,0,13
800,939,574,0,12
1234,407,837,0,16
1993,610,795,0,9
692,65,0,1,132
989,271,10,1,37
800,1013,600,0,12
1827,401,750,0,8
444,168,10,1,69
800,701,660,0,13
800,740,773,0,16
1200,750,878,0,11
407,238,10,1,83
545,262,1,1,101
206,377,6,1,75
800,785,614,0,18
800,998,561,0,14
1311,520,765,0,15
1430,535,872,0,11
21,51,0,1,160
1827,638,826,0,10
131,256,0,1,140
1524,1001,1012,0,2
322,257,10,1,79
1084,578,842,0,16
193,345,0,1,123
26,277,0,1,137
41,394,0,1,116
800,704,669,0,18
743,351,0,1,96
1408,596,636,0,14
763,233,10,1,58
800,673,571,0,15
817,897,1014,0,11
788,108,10,1,68
800,665,718,0,16
668,50,3,1,112
800,837,623,0,14
322,166,0,1,133
778,7,0,1,129
682,326,10,1,48
800,685,541,0,17
652,341,4,1,77
650,613,679,0,17
952,278,0,1,83
800,935,805,0,9
1685,542,604,0,9
800,830,756,0,12
800,844,776,0,15
1370,641,902,0,11
427,32,6,1,124
1063,401,884,0,18
800,880,512,0,14
550,298,7,1,68
800,774,583,0,14
50,383,0,1,123
800,702,552,0,13
1479,551,692,0,9
8,283,0,1,126
482,171,9,1,88
327,289,0,1,119
800,1007,613,0,11
397,257,10,1,68
562,300,0,1,110
1000,324,10,1,36
591,102,0,1,131
1386,617,773,0,9
696,508,691,0,19
314,113,0,1,140
191,89,10,1,109
1129,408,753,0,13
800,1023,631,0,12
800,768,475,0,14
800,591,719,0,18
257,361,0,1,105
800,847,625,0,16
800,858,645,0,16
0,353,10,1,67
800,900,616,0,16
945,168,10,1,64
706,259,8,1,66
1947,813,821,0,6
747,317,0,1,94
800,975,789,0,13
1481,580,789,0,13
800,812,748,0,11
301,251,2,1,103
800,771,531,0,17
87,16,10,1,105
904,26,0,1,113
204,49,5,1,127
800,970,674,0,10
458,205,0,1,122
410,68,0,1,141
380,72,0,1,150
800,796,664,0,13
800,832,729,0,13
800,859,727,0,14
552,85,0,1,141
174,370,3,1,90
618,297,0,1,91
800,805,578,0,15
1433,547,610,0,12
844,73,10,1,64
800,930,623,0,14
620,82,10,1,69
184,48,0,1,161
631,363,10,1,40
800,878,810,0,10
729,400,10,1,36
916,307,0,1,80
499,0,6,1,107
800,695,701,0,17
800,714,665,0,15
1323,696,622,0,12
203,96,4,1,133
800,687,707,0,12
866,301,10,1,39
112,120,0,1,141
850,349,0,1,94
54,0,0,1,168
192,261,0,1,122
273,185,0,1,123
831,697,841,0,16
1205,607,683,0,14
800,596,584,0,19
1837,401,899,0,9
800,720,716,0,16
800,911,523,0,17
800,678,545,0,17
800,789,672,0,13
1474,697,717,0,11
443,152,0,1,130
800,852,770,0,11
66,37,10,1,109
1694,512,781,0,10
705,382,10,1,38
1000,154,0,1,102
800,730,635,0,16
66,113,10,1,104
296,96,0,1,136
728,185,0,1,101
940,188,0,1,109
800,817,624,0,16
1087,456,917,0,12
864,203,10,1,50
800,934,560,0,14
800,977,586,0,11
841,106,0,1,113
271,202,6,1,101
289,64,10,1,91
800,947,679,0,13
800,773,752,0,15
565,208,0,1,126
633,147,10,1,76
800,630,731,0,15
596,253,8,1,67
241,220,9,1,87
1675,569,647,0,10
1431,620,773,0,8
30,348,0,1,133
940,126,4,1,83
800,623,709,0,15
800,583,752,0,13
350,240,0,1,129
800,745,636,0,14
800,869,736,0,14
480,375,0,1,109
1000,36,10,1,61
800,939,657,0,12
800,685,812,0,13
1016,549,673,0,13
454,34,0,1,142
1278,647,839,0,9
1168,624,578,0,13
0,236,0,1,135
1433,475,873,0,11
1952,416,684,0,8
555,62,10,1,82
1861,627,807,0,5
800,1023,580,0,11
1510,587,746,0,8
800,910,758,0,12
827,244,0,1,97
800,651,578,0,15
800,782,683,0,17
472,154,0,1,131
971,75,2,1,100
169,273,10,1,67
800,856,597,0,13
800,601,726,0,16
76,271,0,1,123
11,221,10,1,82
285,296,10,1,64
800,893,796,0,11
901,380,0,1,72
408,84,10,1,88
692,375,5,1,66
564,143,0,1,122
357,285,10,1,67
1694,547,679,0,13
800,840,555,0,16
697,70,0,1,137
800,774,699,0,14
800,797,591,0,13
800,706,500,0,18
595,224,7,1,75
873,0,3,1,115
388,303,0,1,104
800,777,669,0,17
800,774,618,0,17
261,37,0,1,141
914,301,1,1,87
423,159,0,1,127
993,274,10,1,42
830,183,10,1,61
800,762,663,0,12
777,314,10,1,34
502,310,0,1,112
943,11,10,1,67
800,621,615,0,17
679,122,10,1,73
800,874,677,0,14
848,460,754,0,19
1438,1007,1023,0,1
1037,670,673,0,17
656,248,0,1,114
131,352,0,1,108
1587,525,908,0,11
510,222,10,1,80
423,263,7,1,74
184,132,10,1,101
831,292,0,1,83
376,112,10,1,93
1691,885,973,0,6
246,86,0,1,137
75,130,10,1,109
675,233,10,1,52
1590,401,699,0,12
800,645,580,0,16
902,367,10,1,24
241,254,10,1,89
1069,660,674,0,12
640,364,4,1,67
208,212,10,1,75
800,689,553,0,14
800,712,710,0,17
800,635,596,0,19
614,14,10,1,99
1841,778,870,0,2
545,130,10,1,87
499,314,0,1,109
1800,606,882,0,8
800,941,589,0,11
59,204,10,1,98
1884,485,873,0,7
715,395,0,1,92
915,249,5,1,74
800,674,663,0,14
852,43,9,1,74
770,87,7,1,88
800,766,614,0,14
1804,669,762,0,8
1860,640,906,0,5
1355,445,814,0,11
800,631,652,0,17
800,944,642,0,12
800,724,787,0,13
766,51,0,1,130
349,303,2,1,99
800,934,568,0,12
689,43,10,1,74
34,343,0,1,131
802,552,727,0,19
466,88,10,1,94
0,142,10,1,102
800,979,677,0,13
192,0,10,1,120
702,394,0,1,94
1485,830,849,0,8
822,771,869,0,15
365,400,0,1,110
780,698,647,0,16
930,214,6,1,71
201,360,2,1,94
1154,572,739,0,13
800,973,725,0,13
800,916,671,0,12
1226,568,754,0,14
792,93,10,1,60
800,965,615,0,15
800,684,636,0,17
615,124,0,1,134
661,336,0,1,92
1169,506,639,0,17
1359,626,770,0,14
353,327,10,1,65
800,884,606,0,11
169,340,0,1,116
1813,1023,965,0,1
800,580,529,0,20
326,135,10,1,76
586,53,1,1,137
800,940,808,0,10
614,341,10,1,60
1719,678,860,0,10
724,4,0,1,133
800,780,706,0,11
1150,460,841,0,12
55,48,10,1,121
942,324,10,1,41
1866,524,822,0,9
809,233,0,1,96
1897,625,698,0,8
1352,689,722,0,9
989,471,870,0,18
791,244,10,1,57
1772,565,848,0,11
59,0,4,1,140
728,416,816,0,16
800,1023,593,0,10
1766,545,861,0,8
429,304,10,1,67
813,330,0,1,80
800,976,544,0,11
988,611,653,0,18
826,34,10,1,75
800,902,734,0,13
966,400,10,1,24
800,633,541,0,19
711,143,0,1,121
687,310,0,1,105
555,245,0,1,102
263,185,0,1,136
835,401,672,0,19
800,914,568,0,15
1322,824,810,0,7
90,221,10,1,87
864,44,4,1,108
1233,882,775,0,8
835,34,0,1,121
800,889,593,0,13
451,199,10,1,73
825,88,10,1,60
800,956,557,0,13
800,978,673,0,13
101,19,0,1,168
146,210,0,1,126
714,339,0,1,103
370,155,10,1,92
1288,654,878,0,10
554,96,10,1,83
682,188,10,1,66
427,70,0,1,134
800,1023,523,0,14
1458,601,868,0,12
0,237,10,1,81
1332,503,611,0,14
587,78,0,1,120
293,364,10,1,67
220,207,10,1,93
800,638,525,0,18
800,608,702,0,18
964,357,0,1,82
800,1023,640,0,14
816,93,10,1,65
1430,453,598,0,14
800,851,668,0,16
784,526,672,0,16
800,919,790,0,14
355,400,10,1,53
800,743,725,0,16
132,222,10,1,86
219,318,0,1,122
800,735,659,0,15
1005,573,632,0,15
800,885,615,0,11
800,855,753,0,11
914,178,10,1,50
800,793,776,0,13
1247,932,856,0,8
1628,455,653,0,15
800,887,691,0,15
908,582,600,0,19
786,211,0,1,93
841,56,10,1,81
800,959,680,0,10
330,47,0,1,144
61,93,10,1,117
80,129,0,1,156
800,795,800,0,11
719,209,6,1,79
800,886,481,0,17
800,719,736,0,15
973,6,5,1,91
800,766,482,0,16
24,372,10,1,65
800,564,697,0,14
912,207,10,1,51
983,226,10,1,37
795,314,0,1,92
831,375,10,1,46
1001,446,902,0,12
800,718,760,0,16
800,775,564,0,15
101,301,0,1,134
442,345,8,1,58
800,611,617,0,17
145,390,0,1,119
543,60,10,1,81
1197,835,1004,0,9
813,390,4,1,64
1880,570,625,0,9
419,195,0,1,114
806,124,10,1,78
210,133,10,1,101
1633,1023,760,0,7
320,120,0,1,149
283,159,10,1,86
726,223,10,1,63
318,118,10,1,86
949,804,977,0,8
800,783,724,0,15
800,961,659,0,12
800,787,608,0,14
800,1022,639,0,15
551,185,0,1,112
463,293,8,1,68
1094,629,722,0,16
305,298,2,1,111
800,876,506,0,17
228,4,7,1,117
800,716,639,0,17
0,303,7,1,108
1963,786,886,0,5
692,214,0,1,114
537,178,10,1,68
673,165,6,1,88
800,946,637,0,13
110,161,0,1,149
437,144,7,1,97
363,146,10,1,76
89,117,0,1,156
897,170,10,1,49
690,272,10,1,43
425,57,10,1,83
800,767,603,0,17
538,328,10,1,56
733,128,0,1,115
21,0,0,1,168
800,956,746,0,12
235,307,0,1,115
174,9,10,1,108
1629,559,779,0,12
724,162,0,1,122
147,295,0,1,123
313,141,10,1,88
875,241,0,1,98
800,680,635,0,18
1555,430,874,0,11
151,345,10,1,81
181,34,10,1,100
800,881,751,0,10
427,28,0,1,133
800,933,795,0,9
800,1000,607,0,12
253,298,10,1,70
146,253,8,1,90
928,204,10,1,59
9,192,6,1,104
686,384,0,1,81
800,1023,651,0,12
275,85,0,1,136
800,953,681,0,13
948,908,962,0,9
376,235,2,1,106
625,210,10,1,53
378,230,9,1,81
678,636,851,0,15
1554,816,923,0,8
800,801,598,0,16
800,898,675,0,10
282,191,0,1,130
800,848,683,0,12
800,1023,655,0,10
800,651,764,0,16
1442,449,827,0,15
1015,878,872,0,11
398,253,0,1,123
800,923,747,0,14
664,400,10,1,38
1268,510,809,0,10
800,835,702,0,15
628,26,10,1,79
800,741,663,0,17
837,457,735,0,18
734,4,10,1,73
336,15,2,1,149
800,888,518,0,12
156,373,10,1,78
315,107,10,1,81
97,383,8,1,74
554,357,10,1,59
746,382,10,1,44
545,55,0,1,138
921,87,0,1,110
792,204,0,1,111
134,353,10,1,67
980,400,0,1,71
1028,454,881,0,14
932,878,894,0,11
174,388,0,1,101
1530,406,771,0,12
766,91,8,1,90
247,113,10,1,89
800,962,664,0,11
630,344,0,1,93
296,74,5,1,132
1046,626,830,0,15
837,620,654,0,13
952,232,0,1,95
800,793,557,0,13
800,1023,760,0,12
795,509,651,0,17
1755,432,774,0,12
729,191,0,1,100
964,120,10,1,53
972,203,2,1,89
604,0,0,1,140
139,396,10,1,76
538,112,10,1,80
800,818,583,0,14
1366,516,717,0,13
800,673,492,0,19
1739,640,721,0,10
1451,548,710,0,14
224,345,10,1,64
799,311,0,1,93
800,896,721,0,11
800,959,543,0,15
800,915,578,0,12
1136,598,807,0,14
1417,426,728,0,16
1,370,0,1,135
61,209,0,1,131
707,190,10,1,74
1964,559,688,0,6
672,197,0,1,101
800,940,634,0,11
429,112,0,1,124
800,596,519,0,18
49,370,0,1,111
1308,709,735,0,8
65,0,0,1,168
748,379,10,1,43
203,36,10,1,95
943,118,10,1,64
1844,902,953,0,0
992,585,869,0,17
540,155,10,1,65
610,56,0,1,132
800,1015,815,0,8
800,841,757,0,15
194,111,10,1,87
440,158,0,1,121
90,247,0,1,135
411,310,10,1,61
800,745,562,0,17
932,156,10,1,48
107,205,0,1,148
136,71,0,1,152
888,730,656,0,17
638,64,2,1,116
635,101,10,1,85
800,1015,634,0,9
35,375,10,1,83
942,166,0,1,97
800,991,667,0,13
981,16,0,1,121
800,906,764,0,10
898,268,0,1,93
800,741,741,0,15
550,366,10,1,50
447,203,10,1,79
800,923,576,0,15
1552,533,891,0,11
911,179,0,1,114
788,257,10,1,52
800,719,584,0,17
89,60,0,1,161
800,739,728,0,12
800,791,639,0,16
800,683,663,0,18
858,226,0,1,93
37,169,10,1,91
774,391,10,1,33
800,847,544,0,15
1906,638,752,0,8
800,750,645,0,16
653,292,0,1,98
800,851,522,0,18
25,362,0,1,126
610,75,10,1,89
551,319,4,1,82
335,79,10,1,99
287,400,10,1,50
146,68,0,1,154
304,388,10,1,67
799,137,10,1,61
715,238,10,1,66
623,58,10,1,81
696,234,9,1,53
695,257,0,1,98
800,847,658,0,13
1268,432,608,0,14
1953,1013,869,0,0
538,137,10,1,80
800,694,753,0,13
800,762,621,0,17
194,121,10,1,94
800,954,506,0,14
382,244,10,1,73
800,719,780,0,17
909,54,5,1,90
888,362,2,1,72
463,16,10,1,84
889,52,10,1,71
800,1017,706,0,9
980,372,6,1,52
1687,413,843,0,12
800,655,753,0,13
800,793,657,0,14
1055,496,692,0,14
800,727,709,0,16
800,735,682,0,13
448,180,0,1,127
800,813,614,0,17
504,180,10,1,65
530,56,0,1,135
439,120,10,1,76
801,233,10,1,49
587,82,10,1,76
217,217,10,1,91
484,200,10,1,80
800,804,561,0,16
1308,437,803,0,12
800,964,789,0,9
1050,427,679,0,20
800,783,742,0,15
663,220,10,1,54
989,523,675,0,13
694,192,4,1,90
669,172,0,1,110
1351,661,872,0,10
203,129,10,1,90
856,382,10,1,25
120,115,10,1,103
929,25,6,1,102
1552,623,816,0,10
435,242,0,1,114
146,391,10,1,73
883,255,10,1,48
559,284,0,1,96
641,304,3,1,80
210,65,0,1,154
530,56,10,1,97
983,530,911,0,15
44,66,9,1,114
421,340,0,1,111
776,244,0,1,94
800,751,755,0,13
800,812,505,0,15
2000,662,667,0,6
781,78,10,1,78
192,363,10,1,64
800,873,598,0,12
415,213,0,1,124
800,691,494,0,15
800,954,637,0,11
780,385,0,1,79
800,650,585,0,18
1597,401,774,0,15
968,154,4,1,89
859,55,0,1,118
800,845,676,0,14
731,57,10,1,68
800,670,710,0,13
800,683,608,0,14
800,750,690,0,17
800,721,711,0,13
1674,693,670,0,8
800,683,727,0,17
623,348,10,1,42
860,510,827,0,17
256,69,8,1,97
800,789,668,0,12
502,254,10,1,59
488,213,0,1,118
549,197,0,1,109
95,110,10,1,103
1643,503,727,0,12
648,105,10,1,64
496,326,0,1,96
906,852,950,0,10
800,943,583,0,14
219,113,3,1,134
617,0,0,1,139
800,920,757,0,9
